sub_id,user_id,start_date,end_date,price
702300,1,2020-08-05,2021-08-05,0
702313,2,2020-08-05,2021-08-05,0
702256,3,2020-08-05,2020-09-05,0
703146,1024,2020-08-05,2020-09-05,0
702308,5,2020-08-05,2021-08-05,0
702299,6,2020-08-05,2021-08-05,0
702421,7,2020-08-05,2020-08-20,0
702366,8,2020-08-05,2021-08-05,0
702237,9,2020-08-05,2020-08-20,0
702146,10,2020-08-03,2020-08-18,0
717812,9191,2020-08-05,2021-08-05,0
718610,8292,2020-08-21,2020-09-05,0
702364,13,2020-08-05,2021-08-05,0
702323,14,2020-08-05,2021-08-05,0
703602,1395,2020-08-05,2020-09-05,0
749123,28276,2020-11-10,2020-11-25,0
702350,17,2020-08-05,2021-08-05,0
788824,31818,2021-01-29,2021-03-01,"15,08"
787518,30019,2021-01-08,2021-01-23,0
702345,20,2020-08-05,2021-08-05,0
731159,11421,2020-10-19,2020-11-02,0
702797,622,2020-08-05,2020-09-05,0
702272,23,2020-08-05,2020-08-20,0
702298,24,2020-08-05,2021-08-05,0
702328,25,2020-08-05,2021-08-05,0
702459,26,2020-08-05,2020-09-05,0
702305,27,2020-08-05,2021-08-05,0
703293,868,2020-08-05,2020-09-05,0
702336,29,2020-08-05,2021-08-05,0
702384,30,2020-08-05,2021-08-05,0
702333,31,2020-08-05,2021-08-05,0
702358,32,2020-08-05,2021-08-05,0
788190,30633,2021-01-17,2021-04-17,0
702287,34,2020-08-05,2021-08-05,0
702356,35,2020-08-05,2021-08-05,0
793558,34341,2021-05-06,2021-05-21,0
702226,37,2020-08-05,2020-09-05,0
702346,38,2020-08-05,2021-08-05,0
702212,39,2020-08-04,2020-08-19,0
702227,40,2020-08-05,2020-09-05,0
711568,6641,2020-08-05,2020-09-05,0
702293,42,2020-08-05,2021-08-05,0
702297,43,2020-08-05,2021-08-05,0
702343,44,2020-08-05,2021-08-05,0
702324,45,2020-08-05,2021-08-05,0
702337,46,2020-08-05,2021-08-05,0
702291,47,2020-08-05,2021-08-05,0
755228,33101,2020-12-15,2020-12-30,0
787980,15649,2020-11-08,2021-11-08,"4,25"
702335,50,2020-08-05,2021-08-05,0
702315,51,2020-08-05,2021-08-05,0
702426,52,2020-08-05,2020-09-05,0
702208,53,2020-08-04,2020-08-19,0
702289,54,2020-08-05,2021-08-05,0
702303,55,2020-08-05,2021-08-05,0
787520,33811,2021-01-08,2021-01-23,0
702290,117,2020-08-05,2021-08-05,0
787784,6658,2020-09-13,2021-09-13,"4,25"
702388,59,2020-08-05,2021-08-05,0
702304,60,2020-08-05,2021-08-05,0
702376,61,2020-08-05,2021-08-05,0
702340,62,2020-08-05,2021-08-05,0
702427,123,2020-08-05,2020-09-05,0
703152,1084,2020-08-05,2020-09-05,0
702531,65,2020-08-05,2020-09-05,0
702311,66,2020-08-05,2021-08-05,0
702495,67,2020-08-05,2020-09-05,0
702378,68,2020-08-05,2021-08-05,0
702591,69,2020-08-05,2020-09-05,0
702365,70,2020-08-05,2021-08-05,0
718904,9251,2020-08-24,2020-09-24,0
719324,7872,2020-08-28,2020-09-28,"9,25"
702526,73,2020-08-05,2020-09-05,0
702377,74,2020-08-05,2021-08-05,0
703701,1455,2020-08-05,2020-09-05,0
749420,28516,2020-11-14,2020-11-29,0
702352,77,2020-08-05,2021-08-05,0
788605,31878,2021-01-26,2021-02-10,0
787740,6019,2020-09-05,2021-09-05,"4,25"
702455,80,2020-08-05,2020-09-05,0
731168,11601,2020-10-19,2020-11-02,0
702798,682,2020-08-05,2020-09-05,0
702342,83,2020-08-05,2021-08-05,0
702368,84,2020-08-05,2021-08-05,0
702330,85,2020-08-05,2021-08-05,0
702501,146,2020-08-05,2020-09-05,0
702373,87,2020-08-05,2021-08-05,0
703353,928,2020-08-05,2020-09-05,0
702569,89,2020-08-05,2020-09-05,0
702440,90,2020-08-05,2020-09-05,0
702349,91,2020-08-05,2021-08-05,0
702449,92,2020-08-05,2020-09-05,0
787695,5073,2020-09-05,2021-09-05,"4,25"
702353,94,2020-08-05,2021-08-05,0
702429,95,2020-08-05,2020-09-05,0
793423,33384,2021-05-03,2021-06-02,"9,25"
702314,97,2020-08-05,2021-08-05,0
702363,98,2020-08-05,2021-08-05,0
702344,99,2020-08-05,2021-08-05,0
702292,100,2020-08-05,2021-08-05,0
711645,6701,2020-08-05,2020-09-05,0
702307,102,2020-08-05,2021-08-05,0
702325,103,2020-08-05,2021-08-05,0
702528,104,2020-08-05,2020-09-05,0
702347,105,2020-08-05,2021-08-05,0
702357,106,2020-08-05,2021-08-05,0
702442,107,2020-08-05,2020-09-05,0
755658,33278,2020-12-20,2021-01-04,0
788046,13909,2020-11-20,2021-11-20,"4,25"
702425,110,2020-08-05,2020-09-05,0
702331,111,2020-08-05,2021-08-05,0
702439,112,2020-08-05,2020-09-05,0
702288,113,2020-08-05,2021-08-05,0
702327,114,2020-08-05,2021-08-05,0
702319,115,2020-08-05,2021-08-05,0
787526,33811,2021-01-08,2021-01-23,0
702302,177,2020-08-05,2021-08-05,0
787812,2578,2020-09-25,2021-09-25,"4,25"
702553,119,2020-08-05,2020-09-05,0
702316,120,2020-08-05,2021-08-05,0
702618,121,2020-08-05,2020-09-05,0
702559,122,2020-08-05,2020-09-05,0
702541,183,2020-08-05,2020-09-05,0
703197,1144,2020-08-05,2020-09-05,0
702730,125,2020-08-05,2020-09-05,0
702567,126,2020-08-05,2020-09-05,0
702627,127,2020-08-05,2020-09-05,0
702506,128,2020-08-05,2020-09-05,0
702714,129,2020-08-05,2020-09-05,0
702437,130,2020-08-05,2020-09-05,0
718906,9311,2020-08-24,2020-09-24,0
720129,7272,2020-09-05,2021-09-05,"7,58"
702542,133,2020-08-05,2020-09-05,0
702505,134,2020-08-05,2020-09-05,0
703859,1515,2020-08-05,2020-09-05,0
749452,28576,2020-11-14,2020-11-29,0
702498,137,2020-08-05,2020-09-05,0
788728,31938,2021-01-27,2021-02-11,0
787826,8359,2020-10-07,2021-10-07,"4,25"
702457,140,2020-08-05,2020-09-05,0
731314,11721,2020-10-19,2020-11-02,0
702898,742,2020-08-05,2020-09-05,0
702367,143,2020-08-05,2021-08-05,0
702380,144,2020-08-05,2021-08-05,0
702362,145,2020-08-05,2021-08-05,0
702518,206,2020-08-05,2020-09-05,0
702433,147,2020-08-05,2020-09-05,0
703370,988,2020-08-05,2020-09-05,0
702681,149,2020-08-05,2020-09-05,0
702509,150,2020-08-05,2020-09-05,0
702359,151,2020-08-05,2021-08-05,0
702693,152,2020-08-05,2020-09-05,0
787696,3873,2020-09-05,2021-09-05,"4,25"
702424,154,2020-08-05,2020-09-05,0
702511,155,2020-08-05,2020-09-05,0
793694,34123,2021-05-12,2021-06-11,"9,25"
702318,157,2020-08-05,2021-08-05,0
702375,158,2020-08-05,2021-08-05,0
702588,159,2020-08-05,2020-09-05,0
702606,160,2020-08-05,2020-09-05,0
711704,6761,2020-08-05,2020-09-05,0
702317,162,2020-08-05,2021-08-05,0
702438,163,2020-08-05,2020-09-05,0
702643,164,2020-08-05,2020-09-05,0
702355,165,2020-08-05,2021-08-05,0
702371,166,2020-08-05,2021-08-05,0
702499,167,2020-08-05,2020-09-05,0
755019,31728,2020-12-14,2021-02-13,"11,75"
788109,29089,2020-11-28,2021-11-28,"4,25"
702603,170,2020-08-05,2020-09-05,0
702456,171,2020-08-05,2020-09-05,0
702534,172,2020-08-05,2020-09-05,0
702294,173,2020-08-05,2021-08-05,0
702532,174,2020-08-05,2020-09-05,0
702321,175,2020-08-05,2021-08-05,0
788393,33404,2021-01-31,2022-01-31,0
702503,237,2020-08-05,2020-09-05,0
787813,9658,2020-09-27,2021-09-27,"4,25"
702565,179,2020-08-05,2020-09-05,0
702320,180,2020-08-05,2021-08-05,0
702620,181,2020-08-05,2020-09-05,0
702605,182,2020-08-05,2020-09-05,0
702587,243,2020-08-05,2020-09-05,0
703284,1204,2020-08-05,2020-09-05,0
702914,185,2020-08-05,2020-09-05,0
702781,186,2020-08-05,2020-09-05,0
702667,187,2020-08-05,2020-09-05,0
702589,188,2020-08-05,2020-09-05,0
702821,189,2020-08-05,2020-09-05,0
702537,190,2020-08-05,2020-09-05,0
720055,4511,2020-09-05,2021-09-05,"7,58"
720287,5832,2020-09-05,2021-09-05,"7,58"
702604,193,2020-08-05,2020-09-05,0
702682,194,2020-08-05,2020-09-05,0
703936,1575,2020-08-05,2020-09-05,0
749091,23596,2020-11-11,2021-06-11,"11,75"
702600,197,2020-08-05,2020-09-05,0
789140,32118,2021-02-03,2021-02-18,0
787845,8839,2020-10-18,2021-10-18,"4,25"
702524,200,2020-08-05,2020-09-05,0
731329,11661,2020-10-19,2020-11-02,0
702936,802,2020-08-05,2020-09-05,0
702369,203,2020-08-05,2021-08-05,0
702445,204,2020-08-05,2020-09-05,0
702370,205,2020-08-05,2021-08-05,0
702611,266,2020-08-05,2020-09-05,0
702448,207,2020-08-05,2020-09-05,0
703379,1048,2020-08-05,2020-09-05,0
702753,209,2020-08-05,2020-09-05,0
702523,210,2020-08-05,2020-09-05,0
702568,211,2020-08-05,2020-09-05,0
702707,212,2020-08-05,2020-09-05,0
787737,4293,2020-09-05,2021-09-05,"4,25"
702514,214,2020-08-05,2020-09-05,0
702546,215,2020-08-05,2020-09-05,0
793156,34123,2021-04-27,2021-05-12,0
702338,217,2020-08-05,2021-08-05,0
702431,218,2020-08-05,2020-09-05,0
702679,219,2020-08-05,2020-09-05,0
702626,220,2020-08-05,2020-09-05,0
711746,6821,2020-08-05,2020-09-05,0
702450,222,2020-08-05,2020-09-05,0
702529,223,2020-08-05,2020-09-05,0
702676,224,2020-08-05,2020-09-05,0
702453,225,2020-08-05,2020-09-05,0
702502,226,2020-08-05,2020-09-05,0
702512,227,2020-08-05,2020-09-05,0
755027,31788,2020-12-14,2021-05-14,"11,75"
788186,32984,2021-01-17,2021-04-17,"15,08"
702653,230,2020-08-05,2020-09-05,0
702551,231,2020-08-05,2020-09-05,0
702545,232,2020-08-05,2020-09-05,0
702341,233,2020-08-05,2021-08-05,0
702598,234,2020-08-05,2020-09-05,0
702596,235,2020-08-05,2020-09-05,0
788394,20276,2021-01-23,2022-01-23,0
702515,297,2020-08-05,2020-09-05,0
787834,3418,2020-10-10,2021-10-10,"4,25"
702594,239,2020-08-05,2020-09-05,0
702332,240,2020-08-05,2021-08-05,0
702646,241,2020-08-05,2020-09-05,0
702621,242,2020-08-05,2020-09-05,0
702599,303,2020-08-05,2020-09-05,0
703292,1264,2020-08-05,2020-09-05,0
702949,245,2020-08-05,2020-09-05,0
702865,246,2020-08-05,2020-09-05,0
702701,247,2020-08-05,2020-09-05,0
702637,248,2020-08-05,2020-09-05,0
702935,249,2020-08-05,2020-09-05,0
702630,250,2020-08-05,2020-09-05,0
720316,9491,2020-09-05,2020-09-20,0
720249,6312,2020-09-05,2021-09-05,"5,92"
702762,253,2020-08-05,2020-09-05,0
702792,254,2020-08-05,2020-09-05,0
703946,1635,2020-08-05,2020-09-05,0
749244,23896,2020-11-12,2021-06-12,"11,75"
702633,257,2020-08-05,2020-09-05,0
788902,31998,2021-01-30,2021-05-30,0
787860,9199,2020-10-26,2021-10-26,"4,25"
702540,260,2020-08-05,2020-09-05,0
731335,11781,2020-10-19,2020-11-02,0
703097,862,2020-08-05,2020-09-05,0
702381,263,2020-08-05,2021-08-05,0
702554,264,2020-08-05,2020-09-05,0
702434,265,2020-08-05,2020-09-05,0
702719,326,2020-08-05,2020-09-05,0
702647,267,2020-08-05,2020-09-05,0
703430,1108,2020-08-05,2020-09-05,0
702791,269,2020-08-05,2020-09-05,0
702527,270,2020-08-05,2020-09-05,0
702583,271,2020-08-05,2020-09-05,0
702709,272,2020-08-05,2020-09-05,0
787760,5313,2020-09-06,2021-09-06,"4,25"
702543,274,2020-08-05,2020-09-05,0
702573,275,2020-08-05,2020-09-05,0
793655,34394,2021-05-10,2021-05-24,0
702423,277,2020-08-05,2020-09-05,0
702435,278,2020-08-05,2020-09-05,0
702823,279,2020-08-05,2020-09-05,0
702700,280,2020-08-05,2020-09-05,0
712820,6881,2020-08-05,2020-09-05,0
702452,282,2020-08-05,2020-09-05,0
702533,283,2020-08-05,2020-09-05,0
702705,284,2020-08-05,2020-09-05,0
702556,285,2020-08-05,2020-09-05,0
702516,286,2020-08-05,2020-09-05,0
702520,287,2020-08-05,2020-09-05,0
755048,31848,2020-12-14,2021-03-16,"11,75"
788609,20329,2021-01-26,2022-01-26,0
702950,290,2020-08-05,2020-09-05,0
702623,291,2020-08-05,2020-09-05,0
702574,292,2020-08-05,2020-09-05,0
702385,293,2020-08-05,2021-08-05,0
702601,294,2020-08-05,2020-09-05,0
702656,295,2020-08-05,2020-09-05,0
788419,12776,2021-01-23,2022-01-23,0
702602,357,2020-08-05,2020-09-05,0
787837,9898,2020-10-12,2021-10-12,"4,25"
702642,299,2020-08-05,2020-09-05,0
702508,300,2020-08-05,2020-09-05,0
702661,301,2020-08-05,2020-09-05,0
702650,302,2020-08-05,2020-09-05,0
702617,363,2020-08-05,2020-09-05,0
703323,1324,2020-08-05,2020-09-05,0
702995,305,2020-08-05,2020-09-05,0
702903,306,2020-08-05,2020-09-05,0
702825,307,2020-08-05,2020-09-05,0
702641,308,2020-08-05,2020-09-05,0
702971,309,2020-08-05,2020-09-05,0
702670,310,2020-08-05,2020-09-05,0
719460,9371,2020-08-28,2020-09-12,0
720073,4092,2020-09-05,2020-11-05,"7,58"
702842,313,2020-08-05,2020-09-05,0
702807,314,2020-08-05,2020-09-05,0
704008,1695,2020-08-05,2020-09-05,0
749261,23956,2020-11-12,2021-06-12,"11,75"
702666,317,2020-08-05,2020-09-05,0
788734,17898,2021-02-23,2021-05-23,0
788113,23719,2020-11-29,2021-11-29,"4,25"
702552,320,2020-08-05,2020-09-05,0
731423,11841,2020-10-19,2020-11-02,0
703126,922,2020-08-05,2020-09-05,0
702668,323,2020-08-05,2020-09-05,0
702652,324,2020-08-05,2020-09-05,0
702441,325,2020-08-05,2020-09-05,0
702766,386,2020-08-05,2020-09-05,0
702684,327,2020-08-05,2020-09-05,0
703441,1168,2020-08-05,2020-09-05,0
702810,329,2020-08-05,2020-09-05,0
702820,330,2020-08-05,2020-09-05,0
702607,331,2020-08-05,2020-09-05,0
702817,332,2020-08-05,2020-09-05,0
787788,3153,2020-09-16,2021-09-16,"4,25"
702549,334,2020-08-05,2020-09-05,0
702765,335,2020-08-05,2020-09-05,0
793648,30036,2021-05-10,2021-05-24,0
702519,337,2020-08-05,2020-09-05,0
702566,338,2020-08-05,2020-09-05,0
702978,339,2020-08-05,2020-09-05,0
702867,340,2020-08-05,2020-09-05,0
712838,6941,2020-08-05,2020-09-05,0
702547,342,2020-08-05,2020-09-05,0
702563,343,2020-08-05,2020-09-05,0
702716,344,2020-08-05,2020-09-05,0
702651,345,2020-08-05,2020-09-05,0
702662,346,2020-08-05,2020-09-05,0
702713,347,2020-08-05,2020-09-05,0
755064,31908,2020-12-14,2021-02-13,"11,75"
789283,33573,2021-02-07,2022-02-07,0
702966,350,2020-08-05,2020-09-05,0
702640,351,2020-08-05,2020-09-05,0
702610,352,2020-08-05,2020-09-05,0
702430,353,2020-08-05,2020-09-05,0
702609,354,2020-08-05,2020-09-05,0
702675,355,2020-08-05,2020-09-05,0
788420,20036,2021-02-09,2022-02-09,0
702741,417,2020-08-05,2020-09-05,0
787913,12898,2020-11-02,2021-11-02,"4,25"
702708,359,2020-08-05,2020-09-05,0
702586,360,2020-08-05,2020-09-05,0
702672,361,2020-08-05,2020-09-05,0
702655,362,2020-08-05,2020-09-05,0
702804,423,2020-08-05,2020-09-05,0
703326,1384,2020-08-05,2020-09-05,0
703033,365,2020-08-05,2020-09-05,0
703053,366,2020-08-05,2020-09-05,0
702829,367,2020-08-05,2020-09-05,0
702690,368,2020-08-05,2020-09-05,0
703027,369,2020-08-05,2020-09-05,0
702692,370,2020-08-05,2020-09-05,0
719566,9431,2020-08-29,2020-09-13,0
719443,8232,2020-08-29,2021-06-29,"11,75"
702879,373,2020-08-05,2020-09-05,0
702917,374,2020-08-05,2020-09-05,0
704143,1755,2020-08-05,2020-09-05,0
749404,12076,2020-11-14,2021-05-15,"11,75"
702819,377,2020-08-05,2020-09-05,0
789073,32058,2021-02-02,2021-05-03,0
788196,30199,2021-01-17,2021-02-01,0
702697,380,2020-08-05,2020-09-05,0
731497,11901,2020-10-19,2020-11-02,0
703162,982,2020-08-05,2020-09-05,0
702673,383,2020-08-05,2020-09-05,0
702857,384,2020-08-05,2020-09-05,0
702572,385,2020-08-05,2020-09-05,0
702786,446,2020-08-05,2020-09-05,0
702691,387,2020-08-05,2020-09-05,0
703515,1228,2020-08-05,2020-09-05,0
702846,389,2020-08-05,2020-09-05,0
702826,390,2020-08-05,2020-09-05,0
702699,391,2020-08-05,2020-09-05,0
702908,392,2020-08-05,2020-09-05,0
787877,9693,2020-10-30,2021-10-30,"4,25"
702634,394,2020-08-05,2020-09-05,0
702957,395,2020-08-05,2020-09-05,0
793665,34068,2021-05-11,2021-06-10,"15,08"
702560,397,2020-08-05,2020-09-05,0
702582,398,2020-08-05,2020-09-05,0
703172,399,2020-08-05,2020-09-05,0
702981,400,2020-08-05,2020-09-05,0
712847,7001,2020-08-05,2020-09-05,0
702561,402,2020-08-05,2020-09-05,0
702658,403,2020-08-05,2020-09-05,0
702755,404,2020-08-05,2020-09-05,0
702654,405,2020-08-05,2020-09-05,0
702698,406,2020-08-05,2020-09-05,0
702717,407,2020-08-05,2020-09-05,0
755374,32028,2020-12-17,2021-05-17,"11,75"
788974,31549,2021-02-24,2022-02-24,0
702975,410,2020-08-05,2020-09-05,0
702689,411,2020-08-05,2020-09-05,0
702622,412,2020-08-05,2020-09-05,0
702447,413,2020-08-05,2020-09-05,0
702613,414,2020-08-05,2020-09-05,0
702727,415,2020-08-05,2020-09-05,0
788437,20876,2021-02-09,2022-02-09,0
702827,477,2020-08-05,2020-09-05,0
787918,16798,2020-11-04,2021-11-04,"4,25"
702733,419,2020-08-05,2020-09-05,0
702657,420,2020-08-05,2020-09-05,0
702743,421,2020-08-05,2020-09-05,0
702677,422,2020-08-05,2020-09-05,0
702882,483,2020-08-05,2020-09-05,0
703347,1444,2020-08-05,2020-09-05,0
703082,425,2020-08-05,2020-09-05,0
703064,426,2020-08-05,2020-09-05,0
702868,427,2020-08-05,2020-09-05,0
702722,428,2020-08-05,2020-09-05,0
703045,429,2020-08-05,2020-09-05,0
702740,430,2020-08-05,2020-09-05,0
720544,9551,2020-09-07,2020-09-22,0
720501,4032,2020-09-06,2021-09-06,"7,58"
703000,433,2020-08-05,2020-09-05,0
703004,434,2020-08-05,2020-09-05,0
704194,1815,2020-08-05,2020-09-05,0
749515,25696,2020-11-15,2021-06-15,"11,75"
702830,437,2020-08-05,2020-09-05,0
789498,29478,2021-02-23,2022-02-23,0
788144,29779,2021-01-14,2021-06-14,"15,08"
702732,440,2020-08-05,2020-09-05,0
731508,11961,2020-10-19,2020-11-02,0
703385,1042,2020-08-05,2020-09-05,0
702809,443,2020-08-05,2020-09-05,0
702947,444,2020-08-05,2020-09-05,0
702777,445,2020-08-05,2020-09-05,0
702814,506,2020-08-05,2020-09-05,0
702706,447,2020-08-05,2020-09-05,0
703632,1288,2020-08-05,2020-09-05,0
702904,449,2020-08-05,2020-09-05,0
702847,450,2020-08-05,2020-09-05,0
702723,451,2020-08-05,2020-09-05,0
706594,3092,2020-08-05,2020-08-20,0
787900,12153,2020-11-02,2021-11-02,"4,25"
702695,454,2020-08-05,2020-09-05,0
703013,455,2020-08-05,2020-09-05,0
793693,34178,2021-05-12,2021-06-11,"15,08"
702590,457,2020-08-05,2020-09-05,0
702592,458,2020-08-05,2020-09-05,0
703248,459,2020-08-05,2020-09-05,0
703003,460,2020-08-05,2020-09-05,0
712871,7061,2020-08-05,2020-09-05,0
702576,462,2020-08-05,2020-09-05,0
702721,463,2020-08-05,2020-09-05,0
702788,464,2020-08-05,2020-09-05,0
702686,465,2020-08-05,2020-09-05,0
702726,466,2020-08-05,2020-09-05,0
702754,467,2020-08-05,2020-09-05,0
755670,31188,2020-12-21,2021-05-23,"11,75"
789333,26389,2021-02-15,2022-02-15,0
703049,470,2020-08-05,2020-09-05,0
702806,471,2020-08-05,2020-09-05,0
702632,472,2020-08-05,2020-09-05,0
702536,473,2020-08-05,2020-09-05,0
702731,474,2020-08-05,2020-09-05,0
702779,475,2020-08-05,2020-09-05,0
787794,8576,2020-09-20,2021-09-20,"4,25"
702961,537,2020-08-05,2020-09-05,0
788000,22678,2020-11-11,2021-11-11,"4,25"
702737,479,2020-08-05,2020-09-05,0
702712,480,2020-08-05,2020-09-05,0
702769,481,2020-08-05,2020-09-05,0
702711,482,2020-08-05,2020-09-05,0
702932,543,2020-08-05,2020-09-05,0
703435,1504,2020-08-05,2020-09-05,0
703204,485,2020-08-05,2020-09-05,0
703071,486,2020-08-05,2020-09-05,0
702920,487,2020-08-05,2020-09-05,0
702974,488,2020-08-05,2020-09-05,0
703052,489,2020-08-05,2020-09-05,0
702768,490,2020-08-05,2020-09-05,0
721743,9131,2020-09-15,2021-09-15,"7,58"
720840,5112,2020-09-08,2021-09-08,"5,92"
703005,493,2020-08-05,2020-09-05,0
703190,494,2020-08-05,2020-09-05,0
704200,1875,2020-08-05,2020-09-05,0
749183,28336,2020-11-11,2020-11-26,0
702885,497,2020-08-05,2020-09-05,0
789666,32178,2021-02-14,2022-02-14,0
788178,30139,2021-01-16,2021-01-31,0
702764,500,2020-08-05,2020-09-05,0
731671,12081,2020-10-19,2020-11-02,0
703414,1102,2020-08-05,2020-09-05,0
702938,503,2020-08-05,2020-09-05,0
702987,504,2020-08-05,2020-09-05,0
702836,505,2020-08-05,2020-09-05,0
702893,566,2020-08-05,2020-09-05,0
702860,507,2020-08-05,2020-09-05,0
703638,1348,2020-08-05,2020-09-05,0
702913,509,2020-08-05,2020-09-05,0
702905,510,2020-08-05,2020-09-05,0
702729,511,2020-08-05,2020-09-05,0
702977,452,2020-08-05,2020-09-05,0
788024,6813,2020-11-17,2021-11-17,"4,25"
702724,514,2020-08-05,2020-09-05,0
703076,515,2020-08-05,2020-09-05,0
793009,34013,2021-04-23,2021-05-08,0
702624,517,2020-08-05,2020-09-05,0
702625,518,2020-08-05,2020-09-05,0
703304,519,2020-08-05,2020-09-05,0
703025,520,2020-08-05,2020-09-05,0
713019,7121,2020-08-05,2020-09-05,0
702644,522,2020-08-05,2020-09-05,0
702850,523,2020-08-05,2020-09-05,0
702901,524,2020-08-05,2020-09-05,0
703085,525,2020-08-05,2020-09-05,0
702802,526,2020-08-05,2020-09-05,0
702789,527,2020-08-05,2020-09-05,0
755088,33042,2020-12-14,2020-12-29,0
788941,33573,2021-01-31,2021-02-07,0
703062,530,2020-08-05,2020-09-05,0
702816,531,2020-08-05,2020-09-05,0
702688,532,2020-08-05,2020-09-05,0
702671,533,2020-08-05,2020-09-05,0
702863,534,2020-08-05,2020-09-05,0
702783,535,2020-08-05,2020-09-05,0
787863,8756,2020-10-26,2021-10-26,"4,25"
703131,597,2020-08-05,2020-09-05,0
788025,25018,2020-11-17,2021-11-17,"4,25"
702742,539,2020-08-05,2020-09-05,0
702728,540,2020-08-05,2020-09-05,0
702855,541,2020-08-05,2020-09-05,0
702744,542,2020-08-05,2020-09-05,0
702946,603,2020-08-05,2020-09-05,0
703727,1564,2020-08-05,2020-09-05,0
703221,545,2020-08-05,2020-09-05,0
703135,546,2020-08-05,2020-09-05,0
702943,547,2020-08-05,2020-09-05,0
702982,548,2020-08-05,2020-09-05,0
703163,549,2020-08-05,2020-09-05,0
702835,550,2020-08-05,2020-09-05,0
721368,9611,2020-09-13,2020-09-28,0
720522,3792,2020-09-07,2021-06-07,"7,58"
703018,553,2020-08-05,2020-09-05,0
703237,554,2020-08-05,2020-09-05,0
704278,1935,2020-08-05,2020-09-05,0
749263,28396,2020-11-12,2020-11-27,0
702894,557,2020-08-05,2020-09-05,0
790005,32418,2021-02-21,2022-02-21,0
787653,30079,2021-01-12,2021-06-12,0
702812,560,2020-08-05,2020-09-05,0
731743,12141,2020-10-19,2020-11-02,0
703470,1162,2020-08-05,2020-09-05,0
702992,563,2020-08-05,2020-09-05,0
703043,564,2020-08-05,2020-09-05,0
702944,565,2020-08-05,2020-09-05,0
702895,626,2020-08-05,2020-09-05,0
702886,567,2020-08-05,2020-09-05,0
703646,1408,2020-08-05,2020-09-05,0
702979,569,2020-08-05,2020-09-05,0
702996,570,2020-08-05,2020-09-05,0
702746,571,2020-08-05,2020-09-05,0
703001,512,2020-08-05,2020-09-05,0
788083,15033,2020-11-25,2021-11-25,"4,25"
702734,574,2020-08-05,2020-09-05,0
703103,575,2020-08-05,2020-09-05,0
793092,34068,2021-04-26,2021-05-11,0
702639,577,2020-08-05,2020-09-05,0
702704,578,2020-08-05,2020-09-05,0
703322,579,2020-08-05,2020-09-05,0
703034,580,2020-08-05,2020-09-05,0
713328,7181,2020-08-05,2020-09-05,0
702702,582,2020-08-05,2020-09-05,0
703006,583,2020-08-05,2020-09-05,0
703056,584,2020-08-05,2020-09-05,0
703106,585,2020-08-05,2020-09-05,0
702880,586,2020-08-05,2020-09-05,0
702818,587,2020-08-05,2020-09-05,0
755490,33160,2020-12-18,2021-06-17,0
789141,33747,2021-02-03,2021-02-10,0
703210,590,2020-08-05,2020-09-05,0
702848,591,2020-08-05,2020-09-05,0
702747,592,2020-08-05,2020-09-05,0
702678,593,2020-08-05,2020-09-05,0
703007,594,2020-08-05,2020-09-05,0
702919,595,2020-08-05,2020-09-05,0
787950,12836,2020-11-05,2021-11-05,"4,25"
703328,657,2020-08-05,2020-09-05,0
788106,238,2020-11-28,2021-11-28,"4,25"
702758,599,2020-08-05,2020-09-05,0
702784,600,2020-08-05,2020-09-05,0
702875,601,2020-08-05,2020-09-05,0
702752,602,2020-08-05,2020-09-05,0
706607,4083,2020-08-05,2020-08-20,0
703807,1624,2020-08-05,2020-09-05,0
703225,605,2020-08-05,2020-09-05,0
703206,606,2020-08-05,2020-09-05,0
702972,607,2020-08-05,2020-09-05,0
703114,608,2020-08-05,2020-09-05,0
703189,609,2020-08-05,2020-09-05,0
702852,610,2020-08-05,2020-09-05,0
721949,9671,2020-09-16,2020-10-01,0
721238,8352,2020-09-12,2020-09-27,0
703023,613,2020-08-05,2020-09-05,0
703243,614,2020-08-05,2020-09-05,0
704322,1995,2020-08-05,2020-09-05,0
749358,28456,2020-11-13,2020-11-28,0
703136,617,2020-08-05,2020-09-05,0
790027,31818,2021-03-01,2022-03-01,0
788607,26899,2021-02-07,2022-02-07,0
702824,620,2020-08-05,2020-09-05,0
731794,12201,2020-10-19,2020-11-02,0
703572,1222,2020-08-05,2020-09-05,0
703061,623,2020-08-05,2020-09-05,0
703155,624,2020-08-05,2020-09-05,0
702993,625,2020-08-05,2020-09-05,0
703105,686,2020-08-05,2020-09-05,0
706604,3267,2020-08-05,2020-08-20,0
703655,1468,2020-08-05,2020-09-05,0
703029,629,2020-08-05,2020-09-05,0
702999,630,2020-08-05,2020-09-05,0
702900,631,2020-08-05,2020-09-05,0
703012,572,2020-08-05,2020-09-05,0
788165,30573,2021-01-15,2021-01-30,0
702736,634,2020-08-05,2020-09-05,0
703182,635,2020-08-05,2020-09-05,0
793168,34178,2021-04-27,2021-05-12,0
702796,637,2020-08-05,2020-09-05,0
702750,638,2020-08-05,2020-09-05,0
703327,639,2020-08-05,2020-09-05,0
703113,640,2020-08-05,2020-09-05,0
713347,7241,2020-08-05,2020-09-05,0
702715,642,2020-08-05,2020-09-05,0
703046,643,2020-08-05,2020-09-05,0
703104,644,2020-08-05,2020-09-05,0
703161,645,2020-08-05,2020-09-05,0
702934,646,2020-08-05,2020-09-05,0
